invoice_number,customer_id,customer_name,ttspl_id,serial_number,model,period,rent_start,rent_end,monthly_rate,amount,is_catchup
INV-0240,48,Pibit Technologies Private Limited,TTSPL7550,2MQ44913Q2,HP EliteBook 640 14 inch G11 Notebook PC,2026-08,2026-08-01,2026-08-31,4200,4200,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL7541,2MQ4480ZW8,HP EliteBook 640 14 inch G11 Notebook PC,2026-07,2026-07-28,2026-07-31,4200,541.94,YES
INV-0240,48,Pibit Technologies Private Limited,TTSPL7541,2MQ4480ZW8,HP EliteBook 640 14 inch G11 Notebook PC,2026-08,2026-08-01,2026-08-31,4200,4200,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL7493,2MQ44913LS,HP EliteBook 640 14 inch G11 Notebook PC,2026-07,2026-07-21,2026-07-31,4200,1490.32,YES
INV-0240,48,Pibit Technologies Private Limited,TTSPL7493,2MQ44913LS,HP EliteBook 640 14 inch G11 Notebook PC,2026-08,2026-08-01,2026-08-31,4200,4200,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL5849,M3PQNV4DJX,Apple Macbook Air,2026-07,2026-07-31,2026-07-31,6474,208.84,YES
INV-0240,48,Pibit Technologies Private Limited,TTSPL5849,M3PQNV4DJX,Apple Macbook Air,2026-08,2026-08-01,2026-08-31,6474,6474,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL4886,C643615C6Y,Apple Macbook Air,2026-08,2026-08-01,2026-08-31,6474,6474,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL4765,DTZ50J3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,3174,3174,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL4575,D6RXD4RG4X,Apple Macbook Air,2026-08,2026-08-01,2026-08-31,6474,6474,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL5226,GPKTWCXXFK,Apple Macbook Air,2026-08,2026-08-01,2026-08-31,6474,6474,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL5516,5CD44060W4,HP Probook 440 G10,2026-08,2026-08-01,2026-08-31,3174,3174,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL5847,M09KXR7Y0D,Apple Macbook Air,2026-08,2026-08-01,2026-08-31,6474,6474,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL5131,5CD211D3LT,HP Probook 440 G8,2026-08,2026-08-01,2026-08-31,3174,3174,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL4451,PF2ALD5R,Lenovo Thinkpad L14,2026-08,2026-08-01,2026-08-31,1975,1975,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL1934,FVFHW1P9Q05D,Apple Macbook Pro,2026-08,2026-08-01,2026-08-31,5174,5174,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL5305,C02FCRX8Q6L4,Apple Macbook Air,2026-08,2026-08-01,2026-08-31,4475,4475,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL5850,J70DP2FXLP,Apple Macbook Air,2026-08,2026-08-01,2026-08-31,6474,6474,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL7348,2TK2500D80,HP ELITEBOOK 640 G9,2026-08,2026-08-01,2026-08-31,3175,3175,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL3257,FVFDT95RQ05D,Apple Macbook Pro,2026-08,2026-08-01,2026-08-31,5474,5474,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL5222,H54NK2CTW1,Apple Macbook Air,2026-08,2026-08-01,2026-08-31,5474,5474,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL7052,HD7MX55VVV,Apple MACBOOK AIR,2026-08,2026-08-01,2026-08-31,6474,6474,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL5368,5CD1315YBW,HP Probook 440 G8,2026-08,2026-08-01,2026-08-31,2374,2374,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL5525,CFYWK2VN65,Apple Macbook Air,2026-08,2026-08-01,2026-08-31,6474,6474,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL7366,2TK24903TT,HP ELITEBOOK 640 G9,2026-08,2026-08-01,2026-08-31,4999,4999,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL2738,GQXQ90NYH3,Apple Macbook Pro,2026-08,2026-08-01,2026-08-31,7974,7974,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL3287,877H5Y2,Dell Latitude 7400,2026-08,2026-08-01,2026-08-31,2674,2674,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL3541,PC1NVAXN,Lenovo Thinkpad X-13,2026-08,2026-08-01,2026-08-31,2374,2374,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL2301,C02H32HWQ6L4,Apple Macbook Air,2026-08,2026-08-01,2026-08-31,4974,4974,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL4194,CND12403P9,HP Elitebook X360 1040 G8,2026-08,2026-08-01,2026-08-31,3174,3174,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL3985,PF2WXR0E,Lenovo Thinkpad E14,2026-08,2026-08-01,2026-08-31,2374,2374,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL4104,FVFGV5WGQ05F,Apple Macbook Pro,2026-08,2026-08-01,2026-08-31,5174,5174,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL4321,FVFHJ495Q05D,Apple Macbook Pro,2026-08,2026-08-01,2026-08-31,5174,5174,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL4574,JDY7J6YHQK,Apple Macbook Air,2026-08,2026-08-01,2026-08-31,6474,6474,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL4590,G7T7PQ3,Dell Latitude 5420 (Touch Screen),2026-08,2026-08-01,2026-08-31,3174,3174,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL5856,MN4XX6TGD2,Apple Macbook Pro,2026-08,2026-08-01,2026-08-31,6474,6474,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL5300,5CD13220M7,HP Probook 440 G8,2026-08,2026-08-01,2026-08-31,1975,1975,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL5846,J3NW9NM7H9,Apple Macbook Air,2026-08,2026-08-01,2026-08-31,6474,6474,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL5848,L176MV97LJ,Apple Macbook Air,2026-08,2026-08-01,2026-08-31,6474,6474,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL4355,PC261P3P,Lenovo Thinkpad X-13,2026-08,2026-08-01,2026-08-31,2374,2374,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL6043,D3HGK2JFTQ,Apple Macbook Air,2026-08,2026-08-01,2026-08-31,6474,6474,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL6880,5CG2421P5J,HP Elitebook 840 G8,2026-08,2026-08-01,2026-08-31,3474,3474,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL6557,L2J93XMJWY,Apple Macbook Air,2026-08,2026-08-01,2026-08-31,6474,6474,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL7053,K57Q17H0X1,Apple MACBOOK AIR,2026-08,2026-08-01,2026-08-31,6474,6474,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL7051,D7QFMQX4YK,Apple MACBOOK AIR,2026-08,2026-08-01,2026-08-31,6474,6474,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL4295,FVHFW1FJQ05D,Apple Macbook Pro,2026-08,2026-08-01,2026-08-31,5174,5174,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL4197,CND1361TVJ,HP Elitebook X360 1040 G8,2026-08,2026-08-01,2026-08-31,3174,3174,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL7057,5CG1417LTT,HP Elitebook 830 G8,2026-08,2026-08-01,2026-08-31,3174,3174,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL4353,HXJN4B9P1WFV,Apple Macbook Air,2026-08,2026-08-01,2026-08-31,4474,4474,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL6807,19YFZH3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,3474,3474,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL6527,1N1146026M,HP Probook 440 G8,2026-08,2026-08-01,2026-08-31,3474,3474,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL4077,JJDRC63,Dell Latitude 5310,2026-08,2026-08-01,2026-08-31,3174,3174,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL5609,PG02S22Q,Lenovo Thinkpad E14,2026-08,2026-08-01,2026-08-31,2374,2374,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL4795,BWTXZH3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,3174,3174,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL4891,L935H26Q41,Apple Macbook Pro,2026-08,2026-08-01,2026-08-31,9474,9474,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL6203,FVFHCN52Q05D,Apple Macbook Pro,2026-08,2026-08-01,2026-08-31,5074,5074,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL5928,PG0343FX,Lenovo Thinkpad E14,2026-08,2026-08-01,2026-08-31,2374,2374,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL4628,4JSC2F3,Dell Latitude 5420 (Touch Screen),2026-08,2026-08-01,2026-08-31,3674,3674,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL6998,5CG31320GQ,HP Elitebook 840 G8,2026-08,2026-08-01,2026-08-31,3174,3174,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL6931,5CG1404S0C,HP Elitebook 840 G8,2026-08,2026-08-01,2026-08-31,3174,3174,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL4734,D6C60J3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,3174,3174,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL3854,FVFHN083Q05F,Apple Macbook Pro,2026-08,2026-08-01,2026-08-31,4500,4500,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL5998,HYQF67HQMY,Apple Macbook Air,2026-08,2026-08-01,2026-08-31,6474,6474,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL7289,2TK250094X,HP ELITEBOOK 640 G9,2026-08,2026-08-01,2026-08-31,3175,3175,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL7337,FQKDF3VV9D,Apple Macbook Pro,2026-08,2026-08-01,2026-08-31,11475,11475,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL3498,34VW3F3,Dell Latitude 7310,2026-08,2026-08-01,2026-08-31,2075,2075,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL7345,2TK24906DK,HP ELITEBOOK 640 G9,2026-08,2026-08-01,2026-08-31,3175,3175,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL7351,2TK25003C9,HP ELITEBOOK 640 G9,2026-08,2026-08-01,2026-08-31,2999,2999,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL7367,2TK2470DSZ,HP ELITEBOOK 640 G9,2026-08,2026-08-01,2026-08-31,4999,4999,NO
INV-0240,48,Pibit Technologies Private Limited,TTSPL7342,2TK25008HH,HP ELITEBOOK 640 G9,2026-08,2026-08-01,2026-08-31,3174,3174,NO
INV-0187,970, CoreOps.AI,TTSPL7565,M39MR49J0L,MACBOOK AIR,2026-07,2026-07-30,2026-07-31,8499,548.32,YES
INV-0187,970, CoreOps.AI,TTSPL7565,M39MR49J0L,MACBOOK AIR,2026-08,2026-08-01,2026-08-31,8499,8499,NO
INV-0187,970, CoreOps.AI,TTSPL7512,G9YY6YCQHP,Macbook Pro,2026-07,2026-07-29,2026-07-31,12999,1257.97,YES
INV-0187,970, CoreOps.AI,TTSPL7512,G9YY6YCQHP,Macbook Pro,2026-08,2026-08-01,2026-08-31,12999,12999,NO
INV-0356,969,Khelo Tech and Strategy Pvt Ltd,TTSPL7545,2TK2460BXR,HP EliteBook 640 14 inch G9 Notebook PC,2026-07,2026-07-25,2026-07-31,2599,586.87,YES
INV-0356,969,Khelo Tech and Strategy Pvt Ltd,TTSPL7545,2TK2460BXR,HP EliteBook 640 14 inch G9 Notebook PC,2026-08,2026-08-01,2026-08-31,2599,2599,NO
INV-0356,969,Khelo Tech and Strategy Pvt Ltd,TTSPL7546,2TK2500DB6,HP EliteBook 640 14 inch G9 Notebook PC,2026-07,2026-07-25,2026-07-31,2599,586.87,YES
INV-0356,969,Khelo Tech and Strategy Pvt Ltd,TTSPL7546,2TK2500DB6,HP EliteBook 640 14 inch G9 Notebook PC,2026-08,2026-08-01,2026-08-31,2599,2599,NO
INV-0356,969,Khelo Tech and Strategy Pvt Ltd,TTSPL7523,3TT22F3,Latitude 5420,2026-07,2026-07-28,2026-07-31,1799,232.13,YES
INV-0356,969,Khelo Tech and Strategy Pvt Ltd,TTSPL7523,3TT22F3,Latitude 5420,2026-08,2026-08-01,2026-08-31,1799,1799,NO
INV-0356,969,Khelo Tech and Strategy Pvt Ltd,TTSPL7547,2TK250084V,HP EliteBook 640 14 inch G9 Notebook PC,2026-07,2026-07-25,2026-07-31,2599,586.87,YES
INV-0356,969,Khelo Tech and Strategy Pvt Ltd,TTSPL7547,2TK250084V,HP EliteBook 640 14 inch G9 Notebook PC,2026-08,2026-08-01,2026-08-31,2599,2599,NO
INV-0356,969,Khelo Tech and Strategy Pvt Ltd,TTSPL7548,2TK24908FZ,HP EliteBook 640 14 inch G9 Notebook PC,2026-07,2026-07-28,2026-07-31,2599,335.35,YES
INV-0356,969,Khelo Tech and Strategy Pvt Ltd,TTSPL7548,2TK24908FZ,HP EliteBook 640 14 inch G9 Notebook PC,2026-08,2026-08-01,2026-08-31,2599,2599,NO
INV-0356,969,Khelo Tech and Strategy Pvt Ltd,TTSPL7533,FXKM5M3,Latitude 5420,2026-07,2026-07-28,2026-07-31,1799,232.13,YES
INV-0356,969,Khelo Tech and Strategy Pvt Ltd,TTSPL7533,FXKM5M3,Latitude 5420,2026-08,2026-08-01,2026-08-31,1799,1799,NO
INV-0356,969,Khelo Tech and Strategy Pvt Ltd,TTSPL7495,2TK2460C36,ELITEBOOK 640 G9,2026-07,2026-07-28,2026-07-31,2599,335.35,YES
INV-0356,969,Khelo Tech and Strategy Pvt Ltd,TTSPL7495,2TK2460C36,ELITEBOOK 640 G9,2026-08,2026-08-01,2026-08-31,2599,2599,NO
INV-0356,969,Khelo Tech and Strategy Pvt Ltd,TTSPL7378,2TK2460D19,ELITEBOOK 640 G9,2026-07,2026-07-28,2026-07-31,2599,335.35,YES
INV-0356,969,Khelo Tech and Strategy Pvt Ltd,TTSPL7378,2TK2460D19,ELITEBOOK 640 G9,2026-08,2026-08-01,2026-08-31,2599,2599,NO
INV-0226,119,EPIC (INDIA) TOURS AND EVENTS PRIVATE LIMITED,TTSPL6314,7VT4HK3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2499,2499,NO
INV-0226,119,EPIC (INDIA) TOURS AND EVENTS PRIVATE LIMITED,TTSPL6036,PG02XHTD,Lenovo Thinkpad E14,2026-08,2026-08-01,2026-08-31,1999,1999,NO
INV-0226,119,EPIC (INDIA) TOURS AND EVENTS PRIVATE LIMITED,TTSPL5343,48TVXT3,Dell Latitude 5430,2026-08,2026-08-01,2026-08-31,2400,2400,NO
INV-0226,119,EPIC (INDIA) TOURS AND EVENTS PRIVATE LIMITED,TTSPL7341,2TK25008F8,HP ELITEBOOK 640 G9,2026-08,2026-08-01,2026-08-31,2750,2750,NO
INV-0226,119,EPIC (INDIA) TOURS AND EVENTS PRIVATE LIMITED,TTSPL4981,PF54PYK5,Lenovo V14 (Gen 3),2026-08,2026-08-01,2026-08-31,2400,2400,NO
INV-0226,119,EPIC (INDIA) TOURS AND EVENTS PRIVATE LIMITED,TTSPL5104,PG04FAML,Lenovo V14 (Gen 3),2026-08,2026-08-01,2026-08-31,2400,2400,NO
INV-0226,119,EPIC (INDIA) TOURS AND EVENTS PRIVATE LIMITED,TTSPL5841,WK25026-10417,Rentfoxxy E2BT1N2,2026-07,2026-07-30,2026-07-31,2599,167.68,YES
INV-0226,119,EPIC (INDIA) TOURS AND EVENTS PRIVATE LIMITED,TTSPL5841,WK25026-10417,Rentfoxxy E2BT1N2,2026-08,2026-08-01,2026-08-31,2599,2599,NO
INV-0226,119,EPIC (INDIA) TOURS AND EVENTS PRIVATE LIMITED,TTSPL5341,H4YWMS3,Dell Latitude 5430,2026-08,2026-08-01,2026-08-31,2400,2400,NO
INV-0226,119,EPIC (INDIA) TOURS AND EVENTS PRIVATE LIMITED,TTSPL5336,18TVXT3,Dell Latitude 5430,2026-08,2026-08-01,2026-08-31,2550,2550,NO
INV-0226,119,EPIC (INDIA) TOURS AND EVENTS PRIVATE LIMITED,TTSPL5855,T7NRCX07V42631A,Asus TUF Gaming A15,2026-08,2026-08-01,2026-08-31,5499,5499,NO
INV-0226,119,EPIC (INDIA) TOURS AND EVENTS PRIVATE LIMITED,TTSPL4840,D4Y60J3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2499,2499,NO
INV-0226,119,EPIC (INDIA) TOURS AND EVENTS PRIVATE LIMITED,TTSPL5125,PG04GTJC,Lenovo V14 (Gen 3),2026-08,2026-08-01,2026-08-31,2400,2400,NO
INV-0299,231,BM Computers,TTSPL3246,BGP6YY2,Dell Latitude 7400,2026-08,2026-08-01,2026-08-31,984.13,984.13,NO
INV-0254,17,VIRALCURRY DIGITAL PRIVATE LIMITED,TTSPL3626,BWXFPQ2,Dell Latitude 7490,2026-08,2026-08-01,2026-08-31,1540,1540,NO
INV-0254,17,VIRALCURRY DIGITAL PRIVATE LIMITED,TTSPL1769,8GKJ882,Dell Latitude E5450,2026-08,2026-08-01,2026-08-31,1340,1340,NO
INV-0254,17,VIRALCURRY DIGITAL PRIVATE LIMITED,TTSPL1476,5CG6415VHQ,HP Elitebook 820 G3,2026-08,2026-08-01,2026-08-31,1340,1340,NO
INV-0254,17,VIRALCURRY DIGITAL PRIVATE LIMITED,TTSPL2347,16FRX52,Dell Latitude E7250,2026-08,2026-08-01,2026-08-31,1340,1340,NO
INV-0254,17,VIRALCURRY DIGITAL PRIVATE LIMITED,TTSPL2869,5BNYQF2,Dell Latitude E7470,2026-08,2026-08-01,2026-08-31,1540,1540,NO
INV-0254,17,VIRALCURRY DIGITAL PRIVATE LIMITED,TTSPL4137,4TWM622,Dell Latitude E7240,2026-08,2026-08-01,2026-08-31,1340,1340,NO
INV-0254,17,VIRALCURRY DIGITAL PRIVATE LIMITED,TTSPL2867,DS9Y4H2,Dell Latitude E7470,2026-08,2026-08-01,2026-08-31,1340,1340,NO
INV-0254,17,VIRALCURRY DIGITAL PRIVATE LIMITED,TTSPL7488,5CG0278L04,HP ProBook 640 G5,2026-07,2026-07-30,2026-07-31,1340,86.45,YES
INV-0254,17,VIRALCURRY DIGITAL PRIVATE LIMITED,TTSPL7488,5CG0278L04,HP ProBook 640 G5,2026-08,2026-08-01,2026-08-31,1340,1340,NO
INV-0218,11,Digital Eco Innovision Private Limited,TTSPL3379,43QNGH2,Dell Latitude E5480,2026-08,2026-08-01,2026-08-31,1799,1799,NO
INV-0218,11,Digital Eco Innovision Private Limited,TTSPL3847,1VFRW33,Dell Latitude 7400,2026-08,2026-08-01,2026-08-31,3190,3190,NO
INV-0218,11,Digital Eco Innovision Private Limited,TTSPL5414,5CD1321WJH,Probook 440 G8,2026-07,2026-07-28,2026-07-31,2499,322.45,YES
INV-0218,11,Digital Eco Innovision Private Limited,TTSPL5414,5CD1321WJH,Probook 440 G8,2026-08,2026-08-01,2026-08-31,2499,2499,NO
INV-0218,11,Digital Eco Innovision Private Limited,TTSPL2187,HG50NF2,Dell Latitude 5490,2026-08,2026-08-01,2026-08-31,1690,1690,NO
INV-0218,11,Digital Eco Innovision Private Limited,TTSPL5349,5NWVZQ2,Dell Latitude 5490,2026-08,2026-08-01,2026-08-31,1690,1690,NO
INV-0218,11,Digital Eco Innovision Private Limited,TTSPL5246,PF26ZWPZ,Lenovo Thinkpad T490,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0218,11,Digital Eco Innovision Private Limited,TTSPL6917,PF254NV8,Lenovo Thinkpad T14,2026-08,2026-08-01,2026-08-31,2499,2499,NO
INV-0218,11,Digital Eco Innovision Private Limited,TTSPL4954,PC164BHY,Lenovo Thinkpad T480s,2026-08,2026-08-01,2026-08-31,2890,2890,NO
INV-0218,11,Digital Eco Innovision Private Limited,TTSPL6296,HDK5HK3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,3149,3149,NO
INV-0218,11,Digital Eco Innovision Private Limited,TTSPL5784,BBF92J3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,3149,3149,NO
INV-0218,11,Digital Eco Innovision Private Limited,TTSPL4488,C46X8D3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2999,2999,NO
INV-0218,11,Digital Eco Innovision Private Limited,TTSPL1189,PC0C77DB,Lenovo Laptop Thinkpad T450,2026-08,2026-08-01,2026-08-31,1690,1690,NO
INV-0218,11,Digital Eco Innovision Private Limited,TTSPL2324,JL32ZW2,Dell Latitude 7490,2026-08,2026-08-01,2026-08-31,3190,3190,NO
INV-0218,11,Digital Eco Innovision Private Limited,TTSPL2282,B21L4H2,Dell Latitude E5470,2026-08,2026-08-01,2026-08-31,2490,2490,NO
INV-0218,11,Digital Eco Innovision Private Limited,TTSPL3100,HT19ZY2,Dell Latitude 7400,2026-08,2026-08-01,2026-08-31,3190,3190,NO
INV-0218,11,Digital Eco Innovision Private Limited,TTSPL2903,CK8DHM2,Dell Latitude 7480,2026-08,2026-08-01,2026-08-31,1890,1890,NO
INV-0218,11,Digital Eco Innovision Private Limited,TTSPL3671,9M1FVP2,Dell Latitude 7490,2026-08,2026-08-01,2026-08-31,2490,2490,NO
INV-0218,11,Digital Eco Innovision Private Limited,TTSPL3893,8VH4PQ2,Dell Latitude 7490,2026-08,2026-08-01,2026-08-31,2490,2490,NO
INV-0218,11,Digital Eco Innovision Private Limited,TTSPL3760,594V1F3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,3999,3999,NO
INV-0218,11,Digital Eco Innovision Private Limited,TTSPL3436,F5DF0B3,Dell Latitude 5310 (TOUCH SCREEN),2026-08,2026-08-01,2026-08-31,2499,2499,NO
INV-0218,11,Digital Eco Innovision Private Limited,TTSPL4608,G45G8G3,Dell Latitude 5420 (Touch Screen),2026-08,2026-08-01,2026-08-31,2999,2999,NO
INV-0218,11,Digital Eco Innovision Private Limited,TTSPL5166,PG02SKB5,Lenovo Thinkpad E14 (Gen 2),2026-08,2026-08-01,2026-08-31,2490,2490,NO
INV-0218,11,Digital Eco Innovision Private Limited,TTSPL5266,PF1CUJGA,Lenovo Thinkpad T490,2026-08,2026-08-01,2026-08-31,1999,1999,NO
INV-0218,11,Digital Eco Innovision Private Limited,TTSPL4511,2BW44J3,Dell Latitude 5420 (Touch Screen),2026-08,2026-08-01,2026-08-31,3999,3999,NO
INV-0218,11,Digital Eco Innovision Private Limited,TTSPL5038,PC1GXG2P,Lenovo Thinkpad T490s,2026-08,2026-08-01,2026-08-31,1690,1690,NO
INV-0218,11,Digital Eco Innovision Private Limited,TTSPL2766,JRWPQF2,Dell Latitude E5470,2026-08,2026-08-01,2026-08-31,1690,1690,NO
INV-0218,11,Digital Eco Innovision Private Limited,TTSPL6595,36SZP13,Dell Latitude 5400,2026-08,2026-08-01,2026-08-31,1690,1690,NO
INV-0218,11,Digital Eco Innovision Private Limited,TTSPL1621,JT49CG2,Dell Latitude E5470,2026-08,2026-08-01,2026-08-31,2190,2190,NO
INV-0218,11,Digital Eco Innovision Private Limited,TTSPL2343,G5VG8H2,Dell Latitude E5480,2026-08,2026-08-01,2026-08-31,1799,1799,NO
INV-0306,2,V6 SKIN CLINIC PRIVATE LIMITED,TTSPL4267,2T3HQ93,Dell Latitude 5320,2026-08,2026-08-01,2026-08-31,2899,2899,NO
INV-0306,2,V6 SKIN CLINIC PRIVATE LIMITED,TTSPL3645,6H9Y7S2,Dell Latitude 7490,2026-08,2026-08-01,2026-08-31,1599,1599,NO
INV-0306,2,V6 SKIN CLINIC PRIVATE LIMITED,TTSPL6452,HF0BW93,Dell Latitude 3410,2026-08,2026-08-01,2026-08-31,1599,1599,NO
INV-0306,2,V6 SKIN CLINIC PRIVATE LIMITED,TTSPL2638,5CD9338BKT,HP Elitebook X360 1030 G3,2026-08,2026-08-01,2026-08-31,2799,2799,NO
INV-0306,2,V6 SKIN CLINIC PRIVATE LIMITED,TTSPL2872,5CD9467943,HP Elitebook X360 1030 G4,2026-08,2026-08-01,2026-08-31,2999,2999,NO
INV-0269,4,ICHELON CONSULTING GROUP,595,JPH622PHW,HP Desktop Elitedesk 800 G2,2026-08,2026-08-01,2026-08-31,5990,5990,NO
INV-0269,4,ICHELON CONSULTING GROUP,TTSPL1405,4N1Z5BS,Dell Desktop T-3500,2026-08,2026-08-01,2026-08-31,5990,5990,NO
INV-0282,6,MOEVING URBAN TECHNOLOGIES PRIVATE LIMITED,TTSPL3544,PC1NVAXX,Lenovo Thinkpad X-13,2026-08,2026-08-01,2026-08-31,2300,2300,NO
INV-0282,6,MOEVING URBAN TECHNOLOGIES PRIVATE LIMITED,TTSPL3500,9HXV3F3,Dell Latitude 7310,2026-08,2026-08-01,2026-08-31,2300,2300,NO
INV-0282,6,MOEVING URBAN TECHNOLOGIES PRIVATE LIMITED,TTSPL3311,4N6N1Z2,Dell Latitude 7400 (Touch Screen),2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0282,6,MOEVING URBAN TECHNOLOGIES PRIVATE LIMITED,TTSPL5177,PG02Y0DK,Lenovo Thinkpad E14 (Gen 2),2026-08,2026-08-01,2026-08-31,2300,2300,NO
INV-0282,6,MOEVING URBAN TECHNOLOGIES PRIVATE LIMITED,TTSPL3655,5DMV7S2,Dell Latitude 7490,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0282,6,MOEVING URBAN TECHNOLOGIES PRIVATE LIMITED,TTSPL4786,J1KWZH3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2300,2300,NO
INV-0282,6,MOEVING URBAN TECHNOLOGIES PRIVATE LIMITED,TTSPL4117,C1DRC63,Dell Latitude 5310,2026-08,2026-08-01,2026-08-31,2300,2300,NO
INV-0282,6,MOEVING URBAN TECHNOLOGIES PRIVATE LIMITED,TTSPL1056,DMDCQH2,Dell Latitude E7480,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0282,6,MOEVING URBAN TECHNOLOGIES PRIVATE LIMITED,TTSPL3332,83B6KR2,Dell Latitude 7390,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0282,6,MOEVING URBAN TECHNOLOGIES PRIVATE LIMITED,TTSPL3452,9BT1F63,Dell Latitude 5310 (TOUCH SCREEN),2026-08,2026-08-01,2026-08-31,2300,2300,NO
INV-0282,6,MOEVING URBAN TECHNOLOGIES PRIVATE LIMITED,TTSPL3708,PF2E4LS2,Lenovo Thinkpad L14,2026-08,2026-08-01,2026-08-31,2300,2300,NO
INV-0282,6,MOEVING URBAN TECHNOLOGIES PRIVATE LIMITED,TTSPL5767,8C14JL3,Dell Latitude 3420,2026-08,2026-08-01,2026-08-31,1899,1899,NO
INV-0282,6,MOEVING URBAN TECHNOLOGIES PRIVATE LIMITED,TTSPL3572,PC1M8P2Q,Lenovo Thinkpad X-13,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0282,6,MOEVING URBAN TECHNOLOGIES PRIVATE LIMITED,TTSPL2964,72J4JR2,Dell Latitude 7490,2026-08,2026-08-01,2026-08-31,1800,1800,NO
